tribunal,secao,subsecao,sede,municipio
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Condeúba
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Cordeiros
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Dom Basílio
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Encruzilhada
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Guajeru
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Itambé
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Itapetinga
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Itarantim
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Ituaçu
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Macarani
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Maetinga
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Maiquinique
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Malhada de Pedras
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Mirante
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Piripá
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Planalto
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Poções
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Presidente  Jânio  Quadros
TRF1,BA,Vitória da Conquista,Barra  do  Choça,  Ribeirão  do Largo
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Tanhaçu
TRF1,BA,Vitória da Conquista,Barra  do  Choça, Tremedal.
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Boquira
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Brotas   de   Macaúbas
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa, Canápolis
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Cocos
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Coribe
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Correntina
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Feira   da   Mata
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa, Ibipitanga
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,     Ibotirama
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,     Igaporã
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,     Ipupiara
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,     Jaborandi
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa, Macaúbas
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Morpará
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Oliveira   dos   Brejinhos
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,   Paratinga
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa, Riacho  de  Santana
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,  Santa  Maria  da  Vitória
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,  São  Félix  do Coribe
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,  Serra  do  Ramalho
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,  Serra  Dourada
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa,  Sítio  do  Mato
TRF1,BA,Bom Jesus da Lapa,Bom   Jesus   da   Lapa, Tabocas do Brejo Velho.
TRF1,Distrito Federal,Seção Judiciária,Distrito Federal,
TRF1,Goiás,Seção Judiciária,Goiânia, Abadia de Goiás
TRF1,Goiás,Seção Judiciária,Goiânia, Adelândia
TRF1,Goiás,Seção Judiciária,Goiânia, Americano do Brasil
TRF1,Goiás,Seção Judiciária,Goiânia, Amorinópolis
TRF1,Goiás,Seção Judiciária,Goiânia,   Anhanguera
TRF1,Goiás,Seção Judiciária,Goiânia,   Anicuns
TRF1,Goiás,Seção Judiciária,Goiânia,   Araçu
TRF1,Goiás,Seção Judiciária,Goiânia,   Aragarças
TRF1,Goiás,Seção Judiciária,Goiânia, Aragoiânia
TRF1,Goiás,Seção Judiciária,Goiânia,   Araguapaz
TRF1,Goiás,Seção Judiciária,Goiânia,   Arenópolis
TRF1,Goiás,Seção Judiciária,Goiânia,   Aruanã
TRF1,Goiás,Seção Judiciária,Goiânia,   Aurilândia
TRF1,Goiás,Seção Judiciária,Goiânia, Avelinópolis
TRF1,Goiás,Seção Judiciária,Goiânia,  Baliza
TRF1,Goiás,Seção Judiciária,Goiânia,  Bela  Vista  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,    Bonfinópolis
TRF1,Goiás,Seção Judiciária,Goiânia, Brazabrantes
TRF1,Goiás,Seção Judiciária,Goiânia, Britânia
TRF1,Goiás,Seção Judiciária,Goiânia, Buriti de Goiás
TRF1,Goiás,Seção Judiciária,Goiânia, Cachoeira de Goiás
TRF1,Goiás,Seção Judiciária,Goiânia, Caldas  Novas
TRF1,Goiás,Seção Judiciária,Goiânia,  Caldazinha
TRF1,Goiás,Seção Judiciária,Goiânia,  Campestre  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  Campo Alegre  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  Catalão
TRF1,Goiás,Seção Judiciária,Goiânia,  Caturaí
TRF1,Goiás,Seção Judiciária,Goiânia,  Cezarina
TRF1,Goiás,Seção Judiciária,Goiânia,  Córrego  do Ouro
TRF1,Goiás,Seção Judiciária,Goiânia,    Corumbaíba
TRF1,Goiás,Seção Judiciária,Goiânia,    Cristianópolis
TRF1,Goiás,Seção Judiciária,Goiânia,    Cromínia
TRF1,Goiás,Seção Judiciária,Goiânia,    Cumari
TRF1,Goiás,Seção Judiciária,Goiânia, Damolândia
TRF1,Goiás,Seção Judiciária,Goiânia, Davinópolis
TRF1,Goiás,Seção Judiciária,Goiânia, Diorama
TRF1,Goiás,Seção Judiciária,Goiânia, Edealina
TRF1,Goiás,Seção Judiciária,Goiânia, Edéia
TRF1,Goiás,Seção Judiciária,Goiânia, Faina
TRF1,Goiás,Seção Judiciária,Goiânia, Fazenda    Nova
TRF1,Goiás,Seção Judiciária,Goiânia,    Firminópolis
TRF1,Goiás,Seção Judiciária,Goiânia,    Goianápolis
TRF1,Goiás,Seção Judiciária,Goiânia,    Goiandira
TRF1,Goiás,Seção Judiciária,Goiânia, Goianésia
TRF1,Goiás,Seção Judiciária,Goiânia,   Goianira
TRF1,Goiás,Seção Judiciária,Goiânia,   Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,   Guapó
TRF1,Goiás,Seção Judiciária,Goiânia,   Guaraíta
TRF1,Goiás,Seção Judiciária,Goiânia,   Heitoraí
TRF1,Goiás,Seção Judiciária,Goiânia, Indiara
TRF1,Goiás,Seção Judiciária,Goiânia,   Inhumas
TRF1,Goiás,Seção Judiciária,Goiânia,   Ipameri
TRF1,Goiás,Seção Judiciária,Goiânia,   Iporá
TRF1,Goiás,Seção Judiciária,Goiânia,   Israelândia
TRF1,Goiás,Seção Judiciária,Goiânia,   Itaberaí
TRF1,Goiás,Seção Judiciária,Goiânia, Itaguari
TRF1,Goiás,Seção Judiciária,Goiânia, Itaguaru
TRF1,Goiás,Seção Judiciária,Goiânia, Itapirapuã
TRF1,Goiás,Seção Judiciária,Goiânia, Itapuranga
TRF1,Goiás,Seção Judiciária,Goiânia, Itauçu
TRF1,Goiás,Seção Judiciária,Goiânia, Ivolândia
TRF1,Goiás,Seção Judiciária,Goiânia, Jandaia
TRF1,Goiás,Seção Judiciária,Goiânia,  Jaraguá
TRF1,Goiás,Seção Judiciária,Goiânia,  Jaupaci
TRF1,Goiás,Seção Judiciária,Goiânia,  Jesúpolis
TRF1,Goiás,Seção Judiciária,Goiânia,  Jussara
TRF1,Goiás,Seção Judiciária,Goiânia,  Leopoldo  de Bulhões
TRF1,Goiás,Seção Judiciária,Goiânia,  Mairipotaba
TRF1,Goiás,Seção Judiciária,Goiânia,  Matrinchã
TRF1,Goiás,Seção Judiciária,Goiânia,  Moiporá
TRF1,Goiás,Seção Judiciária,Goiânia,  Montes  Claros de    Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,    Morro    Agudo    de    Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,    Mossâmedes
TRF1,Goiás,Seção Judiciária,Goiânia, Mozarlândia
TRF1,Goiás,Seção Judiciária,Goiânia,   Nazário
TRF1,Goiás,Seção Judiciária,Goiânia,   Nerópolis
TRF1,Goiás,Seção Judiciária,Goiânia,   Nova   Aurora
TRF1,Goiás,Seção Judiciária,Goiânia,   Nova Veneza
TRF1,Goiás,Seção Judiciária,Goiânia,   Novo   Brasil
TRF1,Goiás,Seção Judiciária,Goiânia,   Orizona
TRF1,Goiás,Seção Judiciária,Goiânia,   Ouvidor
TRF1,Goiás,Seção Judiciária,Goiânia,   Palmeiras   de Goiás
TRF1,Goiás,Seção Judiciária,Goiânia, Palmelo
TRF1,Goiás,Seção Judiciária,Goiânia, Palminópolis
TRF1,Goiás,Seção Judiciária,Goiânia, Paraúna
TRF1,Goiás,Seção Judiciária,Goiânia, Petrolina de Goiás
TRF1,Goiás,Seção Judiciária,Goiânia, Piracanjuba
TRF1,Goiás,Seção Judiciária,Goiânia,  Piranhas
TRF1,Goiás,Seção Judiciária,Goiânia,  Pires  do  Rio
TRF1,Goiás,Seção Judiciária,Goiânia,  Pontalina
TRF1,Goiás,Seção Judiciária,Goiânia,  Professor Jamil
TRF1,Goiás,Seção Judiciária,Goiânia, Rianápolis
TRF1,Goiás,Seção Judiciária,Goiânia, Rio Quente
TRF1,Goiás,Seção Judiciária,Goiânia, Sanclerlândia
TRF1,Goiás,Seção Judiciária,Goiânia, Santa Bárbara de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  Santa  Cruz  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  Santa  Fé  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  Santa Rosa  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  Santo  Antônio  de  Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,  São  João  da Paraúna
TRF1,Goiás,Seção Judiciária,Goiânia,  São  Luís  de  Montes  Belos
TRF1,Goiás,Seção Judiciária,Goiânia,  São  Miguel  do  Passa Quatro
TRF1,Goiás,Seção Judiciária,Goiânia, São Patrício
TRF1,Goiás,Seção Judiciária,Goiânia, Senador Canedo
TRF1,Goiás,Seção Judiciária,Goiânia, Silvânia
TRF1,Goiás,Seção Judiciária,Goiânia, Taquaral de Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,   Terezópolis   de   Goiás
TRF1,Goiás,Seção Judiciária,Goiânia,   Três   Ranchos
TRF1,Goiás,Seção Judiciária,Goiânia,   Trindade
TRF1,Goiás,Seção Judiciária,Goiânia, Turvânia
TRF1,Goiás,Seção Judiciária,Goiânia,    Uruana
TRF1,Goiás,Seção Judiciária,Goiânia,    Urutaí
TRF1,Goiás,Seção Judiciária,Goiânia,    Varjão
TRF1,Goiás,Seção Judiciária,Goiânia,    Vianópolis
TRF1,Goiás,Seção Judiciária,Goiânia,    Vila Propício.
TRF1,GO,Anápolis,Anápolis,  Abadiânia
TRF1,GO,Anápolis,Anápolis,  Águas  Lindas  de  Goiás
TRF1,GO,Anápolis,Anápolis,  Alexânia
TRF1,GO,Anápolis,Anápolis, Campo Limpo de Goiás
TRF1,GO,Anápolis,Anápolis, Cocalzinho de Goiás
TRF1,GO,Anápolis,Anápolis, Corumbá de Goiás
TRF1,GO,Anápolis,Anápolis,   Gameleira   de   Goiás
TRF1,GO,Anápolis,Anápolis,   Ouro   Verde   de   Goiás
TRF1,GO,Anápolis,Anápolis, Pirenópolis
TRF1,GO,Anápolis,Anápolis, Santo Antônio do Descoberto
TRF1,GO,Anápolis,Anápolis, São Francisco de Goiás.
TRF1,GO,Aparecida de Goiânia,Aparecida de Goiânia, Hidrolândia.
TRF1,GO,Formosa,Formosa,  Água  Fria  de  Goiás
TRF1,GO,Formosa,Formosa,  Alto  Paraíso  de  Goiás
TRF1,GO,Formosa,Formosa, Alvorada   do   Norte
TRF1,GO,Formosa,Formosa,   Buritinópolis
TRF1,GO,Formosa,Formosa,   Cabeceiras
TRF1,GO,Formosa,Formosa,   Campos Belos
TRF1,GO,Formosa,Formosa,  Cavalcante
TRF1,GO,Formosa,Formosa,  Damianópolis
TRF1,GO,Formosa,Formosa,  Divinópolis  de  Goiás
TRF1,GO,Formosa,Formosa, Flores de Goiás
TRF1,GO,Formosa,Formosa, Guarani de Goiás
TRF1,GO,Formosa,Formosa, Iaciara
TRF1,GO,Formosa,Formosa, Mambaí
TRF1,GO,Formosa,Formosa, Monte Alegre   de   Goiás
TRF1,GO,Formosa,Formosa,   Nova   Roma
TRF1,GO,Formosa,Formosa,   Planaltina
TRF1,GO,Formosa,Formosa,   Posse
TRF1,GO,Formosa,Formosa,   São Domingos
TRF1,GO,Formosa,Formosa, São João d’Aliança
TRF1,GO,Formosa,Formosa, Simolândia
TRF1,GO,Formosa,Formosa, Sítio d’Abadia
TRF1,GO,Formosa,Formosa, Teresina de Goiás
TRF1,GO,Formosa,Formosa, Vila Boa.
TRF1,GO,Itumbiara,Itumbiara,  Água  Limpa
TRF1,GO,Itumbiara,Itumbiara,  Aloândia
TRF1,GO,Itumbiara,Itumbiara,  Bom  Jesus  de  Goiás
TRF1,GO,Itumbiara,Itumbiara, Buriti  Alegre
TRF1,GO,Itumbiara,Itumbiara,  Cachoeira  Dourada
TRF1,GO,Itumbiara,Itumbiara,  Goiatuba
TRF1,GO,Itumbiara,Itumbiara,  Inaciolândia
TRF1,GO,Itumbiara,Itumbiara, Joviânia
TRF1,GO,Itumbiara,Itumbiara, Marzagão
TRF1,GO,Itumbiara,Itumbiara, Morrinhos
TRF1,GO,Itumbiara,Itumbiara, Panamá
TRF1,GO,Itumbiara,Itumbiara, Vicentinópolis.
TRF1,GO,Jataí,Jataí,  Aporé
TRF1,GO,Jataí,Jataí,  Caiapônia
TRF1,GO,Jataí,Jataí,  Chapadão  do  Céu
TRF1,GO,Jataí,Jataí,  Doverlândia
TRF1,GO,Jataí,Jataí, Itajá
TRF1,GO,Jataí,Jataí,  Itarumã
TRF1,GO,Jataí,Jataí,  Lagoa  Santa
TRF1,GO,Jataí,Jataí,  Mineiros
TRF1,GO,Jataí,Jataí,  Palestina  de  Goiás
TRF1,GO,Jataí,Jataí, Perolândia
TRF1,GO,Jataí,Jataí,     Portelândia
TRF1,GO,Jataí,Jataí,     Santa     Rita     do     Araguaia
TRF1,GO,Jataí,Jataí, Serranópolis.
TRF1,GO,Luziânia,Luziânia,  Cidade  Ocidental
TRF1,GO,Luziânia,Luziânia,  Cristalina
TRF1,GO,Luziânia,Luziânia,  Mimoso  de  Goiás
TRF1,GO,Luziânia,Luziânia, Novo Gama
TRF1,GO,Luziânia,Luziânia, Padre Bernardo
TRF1,GO,Luziânia,Luziânia, Valparaíso de Goiás.
TRF1,GO,Rio Verde,Rio  Verde,  Acreúna
TRF1,GO,Rio Verde,Rio  Verde,  Aparecida  do  Rio  Doce
TRF1,GO,Rio Verde,Rio  Verde,  Cachoeira Alta
TRF1,GO,Rio Verde,Rio  Verde,     Caçu
TRF1,GO,Rio Verde,Rio  Verde,     Castelândia
TRF1,GO,Rio Verde,Rio  Verde,     Gouvelândia
TRF1,GO,Rio Verde,Rio  Verde,     Maurilândia
TRF1,GO,Rio Verde,Rio  Verde, Montividiu
TRF1,GO,Rio Verde,Rio  Verde,   Paranaiguara
TRF1,GO,Rio Verde,Rio  Verde,   Porteirão
TRF1,GO,Rio Verde,Rio  Verde,   Quirinópolis
TRF1,GO,Rio Verde,Rio  Verde,   Santa Helena  de  Goiás
TRF1,GO,Rio Verde,Rio  Verde,  Santo  Antônio  da  Barra
TRF1,GO,Rio Verde,Rio  Verde,  São  Simão
TRF1,GO,Rio Verde,Rio  Verde, Turvelândia.
TRF1,GO,Uruaçu,Uruaçu, Alto Horizonte
TRF1,GO,Uruaçu,Uruaçu, Amaralina
TRF1,GO,Uruaçu,Uruaçu, Barro Alto
TRF1,GO,Uruaçu,Uruaçu, Bonópolis
TRF1,GO,Uruaçu,Uruaçu, Campinaçu
TRF1,GO,Uruaçu,Uruaçu,  Campinorte
TRF1,GO,Uruaçu,Uruaçu,  Campos  Verdes
TRF1,GO,Uruaçu,Uruaçu,  Carmo  do  Rio Verde
TRF1,GO,Uruaçu,Uruaçu,  Ceres
TRF1,GO,Uruaçu,Uruaçu,  Colinas  do  Sul
TRF1,GO,Uruaçu,Uruaçu,  Crixás
TRF1,GO,Uruaçu,Uruaçu,  Estrela  do  Norte
TRF1,GO,Uruaçu,Uruaçu, Formoso
TRF1,GO,Uruaçu,Uruaçu,  Guarinos
TRF1,GO,Uruaçu,Uruaçu,  Hidrolina
TRF1,GO,Uruaçu,Uruaçu,  Ipiranga  de  Goiás
TRF1,GO,Uruaçu,Uruaçu,  Itapaci
TRF1,GO,Uruaçu,Uruaçu, Mara  Rosa
TRF1,GO,Uruaçu,Uruaçu,  Minaçu
TRF1,GO,Uruaçu,Uruaçu,  Montividiu  do  Norte
TRF1,GO,Uruaçu,Uruaçu,  Mundo  Novo
TRF1,GO,Uruaçu,Uruaçu, Mutunópolis
TRF1,GO,Uruaçu,Uruaçu,  Niquelândia
TRF1,GO,Uruaçu,Uruaçu,  Nova  América
TRF1,GO,Uruaçu,Uruaçu,  Nova  Crixás
TRF1,GO,Uruaçu,Uruaçu, Nova Glória
TRF1,GO,Uruaçu,Uruaçu, Nova Iguaçu de Goiás
TRF1,GO,Uruaçu,Uruaçu, Novo Planalto
TRF1,GO,Uruaçu,Uruaçu, Pilar de Goiás
TRF1,GO,Uruaçu,Uruaçu,  Porangatu
TRF1,GO,Uruaçu,Uruaçu,  Rialma
TRF1,GO,Uruaçu,Uruaçu,  Rubiataba
TRF1,GO,Uruaçu,Uruaçu,  Santa  Isabel
TRF1,GO,Uruaçu,Uruaçu,  Santa Rita   do   Novo   Destino
TRF1,GO,Uruaçu,Uruaçu,   Santa   Tereza   de   Goiás
TRF1,GO,Uruaçu,Uruaçu,   Santa Terezinha  de  Goiás
TRF1,GO,Uruaçu,Uruaçu,  São  Luíz  do  Norte
TRF1,GO,Uruaçu,Uruaçu,  São  Miguel  do Araguaia
TRF1,GO,Uruaçu,Uruaçu, Trombas
TRF1,GO,Uruaçu,Uruaçu, Uirapuru.
TRF1,Maranhão,Seção Judiciária,São Luis, Água Doce do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis, Alcântara
TRF1,Maranhão,Seção Judiciária,São Luis, Alto Alegre do  Pindaré
TRF1,Maranhão,Seção Judiciária,São Luis,  Amapá  do  Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Anajatuba
TRF1,Maranhão,Seção Judiciária,São Luis,  Anapurus
TRF1,Maranhão,Seção Judiciária,São Luis, Apicum-Açu
TRF1,Maranhão,Seção Judiciária,São Luis,  Araguanã
TRF1,Maranhão,Seção Judiciária,São Luis,  Araioses
TRF1,Maranhão,Seção Judiciária,São Luis,  Arame
TRF1,Maranhão,Seção Judiciária,São Luis,  Arari
TRF1,Maranhão,Seção Judiciária,São Luis,  Axixá
TRF1,Maranhão,Seção Judiciária,São Luis, Bacabeira
TRF1,Maranhão,Seção Judiciária,São Luis,     Bacuri
TRF1,Maranhão,Seção Judiciária,São Luis,     Bacurituba
TRF1,Maranhão,Seção Judiciária,São Luis,     Barra     do     Corda
TRF1,Maranhão,Seção Judiciária,São Luis, Barreirinhas
TRF1,Maranhão,Seção Judiciária,São Luis, Bela Vista do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis, Belágua
TRF1,Maranhão,Seção Judiciária,São Luis, Bequimão
TRF1,Maranhão,Seção Judiciária,São Luis, Bernardo  do  Mearim
TRF1,Maranhão,Seção Judiciária,São Luis,  Boa  Vista  do  Gurupi
TRF1,Maranhão,Seção Judiciária,São Luis,  Bom  Jardim
TRF1,Maranhão,Seção Judiciária,São Luis, Bom Jesus das Selvas
TRF1,Maranhão,Seção Judiciária,São Luis, Brejo
TRF1,Maranhão,Seção Judiciária,São Luis, Buriti
TRF1,Maranhão,Seção Judiciária,São Luis, Buriticupu
TRF1,Maranhão,Seção Judiciária,São Luis, Cachoeira Grande
TRF1,Maranhão,Seção Judiciária,São Luis,   Cajapió
TRF1,Maranhão,Seção Judiciária,São Luis,   Cajari
TRF1,Maranhão,Seção Judiciária,São Luis,   Cândido   Mendes
TRF1,Maranhão,Seção Judiciária,São Luis,   Cantanhede
TRF1,Maranhão,Seção Judiciária,São Luis, Capinzal    do    Norte
TRF1,Maranhão,Seção Judiciária,São Luis,    Carutapera
TRF1,Maranhão,Seção Judiciária,São Luis,    Cedral
TRF1,Maranhão,Seção Judiciária,São Luis,    Central    do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,    Centro    do    Guilherme
TRF1,Maranhão,Seção Judiciária,São Luis,    Centro    Novo    do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Chapadinha
TRF1,Maranhão,Seção Judiciária,São Luis,  Coroatá
TRF1,Maranhão,Seção Judiciária,São Luis,  Cururupu
TRF1,Maranhão,Seção Judiciária,São Luis,  Dom  Pedro
TRF1,Maranhão,Seção Judiciária,São Luis, Fernando  Falcão
TRF1,Maranhão,Seção Judiciária,São Luis,  Fortuna
TRF1,Maranhão,Seção Judiciária,São Luis,  Godofredo  Viana
TRF1,Maranhão,Seção Judiciária,São Luis,  Governador Luiz Rocha
TRF1,Maranhão,Seção Judiciária,São Luis, Governador Newton Bello
TRF1,Maranhão,Seção Judiciária,São Luis, Governador Nunes Freire
TRF1,Maranhão,Seção Judiciária,São Luis,  Graça  Aranha
TRF1,Maranhão,Seção Judiciária,São Luis,  Guimarães
TRF1,Maranhão,Seção Judiciária,São Luis,  Humberto  de  Campos
TRF1,Maranhão,Seção Judiciária,São Luis, Icatu
TRF1,Maranhão,Seção Judiciária,São Luis,   Igarapé   do   Meio
TRF1,Maranhão,Seção Judiciária,São Luis,   Itaipava   do   Grajaú
TRF1,Maranhão,Seção Judiciária,São Luis,   Itapecuru Mirim
TRF1,Maranhão,Seção Judiciária,São Luis,    Jenipapo    dos    Vieiras
TRF1,Maranhão,Seção Judiciária,São Luis,    Joselândia
TRF1,Maranhão,Seção Judiciária,São Luis,    Junco    do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Lima  Campos
TRF1,Maranhão,Seção Judiciária,São Luis,  Luís  Domingues
TRF1,Maranhão,Seção Judiciária,São Luis,  Magalhães  de Almeida
TRF1,Maranhão,Seção Judiciária,São Luis,  Maracaçumé
TRF1,Maranhão,Seção Judiciária,São Luis,  Marajá  do  Sena
TRF1,Maranhão,Seção Judiciária,São Luis,  Maranhãozinho
TRF1,Maranhão,Seção Judiciária,São Luis, Mata   Roma
TRF1,Maranhão,Seção Judiciária,São Luis,   Matinha
TRF1,Maranhão,Seção Judiciária,São Luis,   Matões   do   Norte
TRF1,Maranhão,Seção Judiciária,São Luis,   Milagres   do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Miranda  do  Norte
TRF1,Maranhão,Seção Judiciária,São Luis,  Mirinzal
TRF1,Maranhão,Seção Judiciária,São Luis,  Monção
TRF1,Maranhão,Seção Judiciária,São Luis,  Morros
TRF1,Maranhão,Seção Judiciária,São Luis,Nina  Rodrigues
TRF1,Maranhão,Seção Judiciária,São Luis,  Nova  Olinda  do  Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Olinda  Nova do   Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,   Paço   do   Lumiar
TRF1,Maranhão,Seção Judiciária,São Luis,   Palmeirândia
TRF1,Maranhão,Seção Judiciária,São Luis,   Paulino Neves
TRF1,Maranhão,Seção Judiciária,São Luis,  Pedreiras
TRF1,Maranhão,Seção Judiciária,São Luis,  Pedro  do  Rosário
TRF1,Maranhão,Seção Judiciária,São Luis,  Penalva
TRF1,Maranhão,Seção Judiciária,São Luis,  Peri  Mirim
TRF1,Maranhão,Seção Judiciária,São Luis, Pindaré-Mirim
TRF1,Maranhão,Seção Judiciária,São Luis,    Pinheiro
TRF1,Maranhão,Seção Judiciária,São Luis,    Pirapemas
TRF1,Maranhão,Seção Judiciária,São Luis,    Porto    Rico    do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,     Presidente     Dutra
TRF1,Maranhão,Seção Judiciária,São Luis,     Presidente     Juscelino
TRF1,Maranhão,Seção Judiciária,São Luis, Presidente  Médici
TRF1,Maranhão,Seção Judiciária,São Luis,  Presidente  Sarney
TRF1,Maranhão,Seção Judiciária,São Luis,  Presidente  Vargas
TRF1,Maranhão,Seção Judiciária,São Luis, Primeira   Cruz
TRF1,Maranhão,Seção Judiciária,São Luis,   Raposa
TRF1,Maranhão,Seção Judiciária,São Luis,   Rosário
TRF1,Maranhão,Seção Judiciária,São Luis,   Santa   Filomena   do Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Santa  Helena
TRF1,Maranhão,Seção Judiciária,São Luis,  Santa  Inês
TRF1,Maranhão,Seção Judiciária,São Luis,  Santa  Luzia
TRF1,Maranhão,Seção Judiciária,São Luis,  Santa Luzia  do  Paruá
TRF1,Maranhão,Seção Judiciária,São Luis,  Santa  Quitéria  do  Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Santa  Rita
TRF1,Maranhão,Seção Judiciária,São Luis, Santana  do  Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Santo  Amaro  do  Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,  Santo Antônio dos Lopes
TRF1,Maranhão,Seção Judiciária,São Luis, São Benedito do Rio Preto
TRF1,Maranhão,Seção Judiciária,São Luis, São Bento
TRF1,Maranhão,Seção Judiciária,São Luis, São   Bernardo
TRF1,Maranhão,Seção Judiciária,São Luis,   São   Domingos   do   Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis,   São   João Batista
TRF1,Maranhão,Seção Judiciária,São Luis, São João do Carú
TRF1,Maranhão,Seção Judiciária,São Luis, São José de Ribamar
TRF1,Maranhão,Seção Judiciária,São Luis, São José dos  Basílios
TRF1,Maranhão,Seção Judiciária,São Luis,  São  Vicente  Ferrer
TRF1,Maranhão,Seção Judiciária,São Luis,  Serrano  do  Maranhão
TRF1,Maranhão,Seção Judiciária,São Luis, Trizidela do Vale
TRF1,Maranhão,Seção Judiciária,São Luis, Tufilândia
TRF1,Maranhão,Seção Judiciária,São Luis, Tuntum
TRF1,Maranhão,Seção Judiciária,São Luis, Turiaçu
TRF1,Maranhão,Seção Judiciária,São Luis, Turilândia
TRF1,Maranhão,Seção Judiciária,São Luis, Tutóia
TRF1,Maranhão,Seção Judiciária,São Luis, Urbano Santos
TRF1,Maranhão,Seção Judiciária,São Luis, Vargem Grande
TRF1,Maranhão,Seção Judiciária,São Luis, Viana
TRF1,Maranhão,Seção Judiciária,São Luis, Vitória do Mearim
TRF1,Maranhão,Seção Judiciária,São Luis, Zé Doca.
TRF1,MA,Bacabal,Bacabal, Altamira do Maranhão
TRF1,MA,Bacabal,Bacabal, Alto Alegre do Maranhão
TRF1,MA,Bacabal,Bacabal, Bom   Lugar
TRF1,MA,Bacabal,Bacabal,   Brejo   de   Areia
TRF1,MA,Bacabal,Bacabal,   Conceição   do   Lago-Açu
TRF1,MA,Bacabal,Bacabal, Esperantinópolis
TRF1,MA,Bacabal,Bacabal, Igarapé Grande
