comarca_id,comarca,tribunal,estado_id,estado,n_municipios,entrancia,juizes
2514,laranja da terra,TJES,8.0,ES,1.0,,
2515,linhares,TJES,8.0,ES,1.0,,
2516,mantenopolis,TJES,8.0,ES,1.0,,
2517,marataizes,TJES,8.0,ES,1.0,,
2518,marechal floriano,TJES,8.0,ES,1.0,,
2519,marilandia,TJES,8.0,ES,1.0,,
2520,mimoso do sul,TJES,8.0,ES,1.0,,
2521,montanha,TJES,8.0,ES,1.0,,
2522,mucurici,TJES,8.0,ES,1.0,,
2523,muniz freire,TJES,8.0,ES,1.0,,
2524,muqui,TJES,8.0,ES,1.0,,
2525,nova venecia,TJES,8.0,ES,1.0,,
2526,pancas,TJES,8.0,ES,1.0,,
2527,pedro canario,TJES,8.0,ES,1.0,,
2528,pinheiros,TJES,8.0,ES,1.0,,
2529,piuma,TJES,8.0,ES,1.0,,
2530,presidente kennedy,TJES,8.0,ES,1.0,,
2531,rio bananal,TJES,8.0,ES,1.0,,
2532,rio novo do sul,TJES,8.0,ES,1.0,,
2533,santa leopoldina,TJES,8.0,ES,1.0,,
2534,santa maria de jetiba,TJES,8.0,ES,1.0,,
2535,santa teresa,TJES,8.0,ES,1.0,,
2536,sao domingos do norte,TJES,8.0,ES,1.0,,
2537,sao gabriel da palha,TJES,8.0,ES,1.0,,
2538,sao jose do calcado,TJES,8.0,ES,1.0,,
2539,sao mateus,TJES,8.0,ES,1.0,,
2540,serra,TJES,8.0,ES,1.0,,
2541,vargem alta,TJES,8.0,ES,1.0,,
2542,venda nova do imigrante,TJES,8.0,ES,1.0,,
2543,viana,TJES,8.0,ES,1.0,,
2544,vila velha,TJES,8.0,ES,1.0,,
2545,vitoria,TJES,8.0,ES,1.0,,
2546,abadiania,TJGO,9.0,GO,1.0,,
2547,acreuna,TJGO,9.0,GO,1.0,,
2548,aguas lindas de goias,TJGO,9.0,GO,1.0,,
2549,alexania,TJGO,9.0,GO,1.0,,
2550,alto paraiso de goias,TJGO,9.0,GO,1.0,,
2551,alvorada do norte,TJGO,9.0,GO,6.0,,
2552,anapolis,TJGO,9.0,GO,3.0,,
2553,anicuns,TJGO,9.0,GO,2.0,,
2554,aparecida de goiania,TJGO,9.0,GO,1.0,,
2555,aracu,TJGO,9.0,GO,2.0,,
2556,aragarcas,TJGO,9.0,GO,3.0,,
2557,aruana,TJGO,9.0,GO,1.0,,
2558,aurilandia,TJGO,9.0,GO,2.0,,
2559,barro alto,TJGO,9.0,GO,1.0,,
2560,bela vista de goias,TJGO,9.0,GO,1.0,,
2561,bom jesus de goias,TJGO,9.0,GO,1.0,,
2562,buriti alegre,TJGO,9.0,GO,2.0,,
2563,cachoeira alta,TJGO,9.0,GO,1.0,,
2564,cacu,TJGO,9.0,GO,3.0,,
2565,caiaponia,TJGO,9.0,GO,3.0,,
2566,caldas novas,TJGO,9.0,GO,3.0,,
2567,campinorte,TJGO,9.0,GO,3.0,,
2568,campos belos,TJGO,9.0,GO,2.0,,
2569,carmo do rio verde,TJGO,9.0,GO,2.0,,
2570,catalao,TJGO,9.0,GO,4.0,,
2571,cavalcante,TJGO,9.0,GO,2.0,,
2572,ceres,TJGO,9.0,GO,3.0,,
2573,cidade ocidental,TJGO,9.0,GO,1.0,,
2574,corumba de goias,TJGO,9.0,GO,1.0,,
2575,corumbaiba,TJGO,9.0,GO,1.0,,
2576,cristalina,TJGO,9.0,GO,1.0,,
2577,crixas,TJGO,9.0,GO,2.0,,
2578,crominia,TJGO,9.0,GO,2.0,,
2579,cumari,TJGO,9.0,GO,2.0,,
2580,edeia,TJGO,9.0,GO,2.0,,
2581,estrela do norte,TJGO,9.0,GO,2.0,,
2582,fazenda nova,TJGO,9.0,GO,2.0,,
2583,firminopolis,TJGO,9.0,GO,1.0,,
2584,formosa,TJGO,9.0,GO,5.0,,
2585,formoso,TJGO,9.0,GO,4.0,,
2586,goianapolis,TJGO,9.0,GO,2.0,,
2587,goiandira,TJGO,9.0,GO,2.0,,
2588,goianesia,TJGO,9.0,GO,3.0,,
2589,goiania,TJGO,9.0,GO,1.0,,
2590,goianira,TJGO,9.0,GO,4.0,,
2591,goias,TJGO,9.0,GO,1.0,,
2592,goiatuba,TJGO,9.0,GO,1.0,,
2593,guapo,TJGO,9.0,GO,3.0,,
2594,hidrolandia,TJGO,9.0,GO,1.0,,
2595,iaciara,TJGO,9.0,GO,3.0,,
2596,inhumas,TJGO,9.0,GO,2.0,,
2597,ipameri,TJGO,9.0,GO,2.0,,
2598,ipora,TJGO,9.0,GO,3.0,,
2599,israelandia,TJGO,9.0,GO,2.0,,
2600,itaberai,TJGO,9.0,GO,2.0,,
2601,itaguaru,TJGO,9.0,GO,1.0,,
2602,itaja,TJGO,9.0,GO,3.0,,
2603,itapaci,TJGO,9.0,GO,4.0,,
2604,itapirapua,TJGO,9.0,GO,2.0,,
2605,itapuranga,TJGO,9.0,GO,2.0,,
2606,itaucu,TJGO,9.0,GO,1.0,,
2607,itumbiara,TJGO,9.0,GO,1.0,,
2608,ivolandia,TJGO,9.0,GO,2.0,,
2609,jandaia,TJGO,9.0,GO,2.0,,
2610,jaragua,TJGO,9.0,GO,3.0,,
2611,jatai,TJGO,9.0,GO,4.0,,
2612,joviania,TJGO,9.0,GO,2.0,,
2613,jussara,TJGO,9.0,GO,3.0,,
2614,leopoldo de bulhoes,TJGO,9.0,GO,2.0,,
2615,luziania,TJGO,9.0,GO,1.0,,
2616,mara rosa,TJGO,9.0,GO,2.0,,
2617,minacu,TJGO,9.0,GO,2.0,,
2618,mineiros,TJGO,9.0,GO,3.0,,
2619,montes claros de goias,TJGO,9.0,GO,1.0,,
2620,morrinhos,TJGO,9.0,GO,1.0,,
2621,mossamedes,TJGO,9.0,GO,2.0,,
2622,mozarlandia,TJGO,9.0,GO,2.0,,
2623,nazario,TJGO,9.0,GO,2.0,,
2624,neropolis,TJGO,9.0,GO,2.0,,
2625,niquelandia,TJGO,9.0,GO,2.0,,
2626,nova crixas,TJGO,9.0,GO,2.0,,
2627,novo gama,TJGO,9.0,GO,1.0,,
2628,orizona,TJGO,9.0,GO,1.0,,
2629,padre bernardo,TJGO,9.0,GO,2.0,,
2630,palmeiras de goias,TJGO,9.0,GO,2.0,,
2631,panama,TJGO,9.0,GO,1.0,,
2632,paranaiguara,TJGO,9.0,GO,1.0,,
2633,parauna,TJGO,9.0,GO,2.0,,
2634,petrolina de goias,TJGO,9.0,GO,2.0,,
2635,piracanjuba,TJGO,9.0,GO,1.0,,
2636,piranhas,TJGO,9.0,GO,2.0,,
2637,pirenopolis,TJGO,9.0,GO,1.0,,
2638,pires do rio,TJGO,9.0,GO,1.0,,
2639,planaltina,TJGO,9.0,GO,2.0,,
2640,pontalina,TJGO,9.0,GO,3.0,,
2641,porangatu,TJGO,9.0,GO,2.0,,
2642,posse,TJGO,9.0,GO,1.0,,
2643,quirinopolis,TJGO,9.0,GO,2.0,,
2644,rialma,TJGO,9.0,GO,3.0,,
2645,rio verde,TJGO,9.0,GO,2.0,,
2646,rubiataba,TJGO,9.0,GO,3.0,,
2647,sanclerlandia,TJGO,9.0,GO,2.0,,
2648,santa cruz de goias,TJGO,9.0,GO,3.0,,
2649,santa helena de goias,TJGO,9.0,GO,1.0,,
2650,santa terezinha de goias,TJGO,9.0,GO,2.0,,
2651,santo antonio do descoberto,TJGO,9.0,GO,1.0,,
2652,sao domingos,TJGO,9.0,GO,2.0,,
2653,sao luis de montes belos,TJGO,9.0,GO,2.0,,
2654,sao miguel do araguaia,TJGO,9.0,GO,2.0,,
2655,sao simao,TJGO,9.0,GO,1.0,,
2656,senador canedo,TJGO,9.0,GO,2.0,,
2657,silvania,TJGO,9.0,GO,2.0,,
2658,taquaral de goias,TJGO,9.0,GO,2.0,,
2659,trindade,TJGO,9.0,GO,2.0,,
2660,turvania,TJGO,9.0,GO,2.0,,
2661,uruacu,TJGO,9.0,GO,2.0,,
2662,uruana,TJGO,9.0,GO,1.0,,
2663,urutai,TJGO,9.0,GO,1.0,,
2664,valparaiso de goias,TJGO,9.0,GO,1.0,,
2665,varjao,TJGO,9.0,GO,1.0,,
2666,vianopolis,TJGO,9.0,GO,2.0,,
