classe_id,natureza,dispositivo_legal,artigo,polo_ativo,polo_passivo,justica
123,Incidente,Lei 7210/84 - LEP; CPPM; Decreto Presidencial,"70, I; 643 e ss",Requerente,,just_es_2grau
127,,CPC,115 a 124,Suscitante,Suscitado,just_es_2grau
128,Incidente,CPP; CPPM,114; 112,Suscitante,Suscitado,just_es_2grau
125,,CF,"105, I, g",,,just_es_2grau
127,,CPC,115 a 124,Suscitante,Suscitado,just_es_2grau
130,Especial,CPC,890,Autor,Réu,just_es_2grau
134,,CPC,871,Requerente,Requerido,just_es_2grau
136,Incidente,CP; Lei 7210/84 - LEP,"43, 44, §§ 4º e 5º;180, 183",Requerente,Requerido,just_es_2grau
139,,"leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_es_2grau
140,,"Leis de organização judiciária, regimentos e normas internas dos tribunais.",,Corrigente,Corrigido,just_es_2grau
141,,"Lei 5.010/66, Norma Estadual e Regimentos Internos.",,,,just_es_2grau
141,Recurso,Lei Esparsa,L.5.010/66 - 6º,Corrigente,Corrigido,just_es_2grau
142,Especial,"L.E. ou norma estadual; L 5.010/66 -  6º; CLT, art. 709, II e regimentos internos. ",,Corrigente,Corrigido,just_es_2grau
144,Especial,L.E,L.9.605/98,Autor,Réu,just_es_2grau
145,Especial,CPP,524,Autor,Réu,just_es_2grau
146,Especial,L.9.279/96,"199, 200",Autor,Réu,just_es_2grau
147,Especial,L.9.609/98,"13,14",Autor,Réu,just_es_2grau
148,Especial,CPP,519,Autor,Réu,just_es_2grau
149,Comum,L.E,L.5.250/67 - 43 e L.9.099/95 - 66,Querelante,Querelado,just_es_2grau
150,Especial,CPP e L.E,513 e DL.201/67 - 2º,Autor,Réu,just_es_2grau
153,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_es_2grau
154,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_es_2grau
152,,,,,,just_es_2grau
151,Execução,CPC,"Art. 475-I, 475-J e 475-N",Exequente,Executado,just_es_2grau
156,,CF,"102, I a); 103 e L.9.868/99",Requerente,Requerido,just_es_2grau
161,Incidente,CPP; CPPM,424; 109,Autor,Réu,just_es_2grau
170,Especial,CF,"102, I a); 103 e L.9.868/99",Autor,,just_es_2grau
175,especial,CPC 2015,599,autor,réu,just_es_2grau
172,,CF e CLT,"artigos 856/CLT e 114, § 2º, CF",Suscitante,Suscitado,just_es_2grau
173,,CF e Lei 7783/89,"art. 114, § 3º, da CF",Suscitante,Suscitado,just_es_2grau
199,Recurso,CPC,530 ,Embargante,Embargado,just_es_2grau
200,Recurso,CPP; CPPM,609 e § único; 538 e 541,Embargante,Embargado,just_es_2grau
189,Recurso,CPP; CPPM,619; 538,Embargante,Embargado,just_es_2grau
189,Recurso,CPC,535,Embargante,Embargado,just_es_2grau
195,Incidente,CPP; CPPM,"130, II; 203, II",Embargante,Embargado,just_es_2grau
195,Especial,CPC,1046,Embargante,Embargado,just_es_2grau
182,Incidente,CPC,746,Embargante,Embargado,just_es_2grau
183,Incidente,CPC,746,Embargante,Embargado,just_es_2grau
184,Incidente,CPC,"736, 741 e 745",Embargante,Embargado,just_es_2grau
217,Incidente,Lei 7210/84,185,Requerente,Requerido,just_es_2grau
208,Incidente,CPP; CPM,"523; 214, § 2.º, 215, parágrafo único",Excipiente,Excepto,just_es_2grau
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_es_2grau
210,Incidente,CPP,110,Excipiente,Excepto,just_es_2grau
211,Incidente,CPP; CPPM,"112; 128, ""a"", e ss.",Excipiente,Excepto,just_es_2grau
211,,CPC,"134, 304, 312 e ss. ",Excipiente,Excepto,just_es_2grau
211,,CPC,"134, 304, 312 e ss. ",,,just_es_2grau
212,,CPC,112;304,Excepto,Excipiente,just_es_2grau
212,,CPC,"112, 304  e 307 e ss. ",,,just_es_2grau
213,Incidente,CPP; CPPM,108; 143,Excipiente,Excepto,just_es_2grau
214,Incidente,CPP; CPPM,110; 148 ess.,Excipiente,Excepto,just_es_2grau
215,Incidente,CPP; CPPM,"96; 128, \""a\""",Excipiente,Excepto,just_es_2grau
215,,CPC,135; 304 e ss.,Excepto,Excipiente,just_es_2grau
215,,CPC,"135, 304 e 312 e ss",excipiente,excepto,just_es_2grau
218,EXECUÇÃO,CPC,730,Exequente,Executado,just_es_2grau
238,,Lei 7210/84 - LEP,"art. 2º, parágrafo único. ",,,just_es_2grau
220,,Lei 7210/84 - LEP; CPPM,"65; 6º, 588 e ss",,,just_es_2grau
223,,7.210/84 (LEP),171 e ss,,,just_es_2grau
228,,,,,,just_es_2grau
230,,,,,,just_es_2grau
240,Cautelar,CPC,844,Requerente,Requerido,just_es_2grau
241,Incidente,CPC,360 e ss.,Autor,Réu,just_es_2grau
241,Incidente,CPC,360 e ss,Autor,Réu,just_es_2grau
241,Incidente,CPC,360 e ss,Requerente,Requerido,just_es_2grau
248,Cível,"CF e Livro III, Título II, Capítulo X do Código de Processo Penal","5º, LXVIII da CF 647 a 667 do Código de Processo Penal",,,just_es_2grau
248,,CF; CPP; CPPM,"5º, LXVIII; 647 a 667; 466",Impetrante,Impetrado,just_es_2grau
249,Especial,L.E.,L.9.507/97,Impetrante,Impetrado,just_es_2grau
250,Especial,CPC,1055 a 1062,Requerente,Requerido,just_es_2grau
257,,12.850/13,7,,,just_es_2grau
259,Incidente,CPC,"475, J, § 1º, L, M",Impugnante,Impugnado,just_es_2grau
260,Incidente,CPC,"475, J, § 1º, L, M",,,just_es_2grau
261,Incidente,CPC,51,Impugnante,Impugnado,just_es_2grau
262,,,,,,just_es_2grau
262,Incidente,CPC,261,Impugnante,Impugnado,just_es_2grau
262,Incidente,CPC,261,Impugnante,Impugnado,just_es_2grau
263,,Lei 1060/50,"4º, § 2º e 7º, parágrafo único",,,just_es_2grau
263,Incidente,Lei 1.060/50,"4º, § 2º e art. 7º, parágrafo único",,,just_es_2grau
265,,CPC,948,Arguinte,Arguído,just_es_2grau
265,,CPC,948,,,just_es_2grau
266,Incidente,CPC 2015,947,suscitante,suscitado,just_es_2grau
267,Incidente,CPC 2015,133 a 137,Suscitante,Suscitado,just_es_2grau
269,Comum,CPC,390,Autor,Réu ,just_es_2grau
269,Incidente,CPP; CPPM,145; 163,Suscitante,Suscitado,just_es_2grau
269,,,,,,just_es_2grau
270,,,,,,just_es_2grau
273,incidente,CPC 2015,976 a 987,Suscitante,Suscitado,just_es_2grau
275,,CPC2015,146,,,just_es_2grau
276,Incidente,CPC; 10.259/01; RI,476 e 479; 14,Parte Autora,Parte Ré,just_es_2grau
276,Incidente,CPC,476 e 479 e L.10.259/01 - 14,Suscitante,,just_es_2grau
277,,,,,,just_es_2grau
277,,,,,,just_es_2grau
277,Incidental,CPC 2015 ,Diversos,Requerente,Requerido,just_es_2grau
279,Incidente,Lei 7210/84 - LEP; CPPM,188; 643 e ss.,Requerente,,just_es_2grau
285,Inquérito,CPP,4º ,Autor,Investigado,just_es_2grau
288,Incidente,CPP; CPPM,153; 156,Requerente,Acusado,just_es_2grau
292,,"art. 13, IV, da Lei 5.010/66; leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_es_2grau
301,,,,,,just_es_2grau
303,,CPC,867 a 873,,,just_es_2grau
306,,"CF, 35 e Norma estadual",,Requerente,Requerido,just_es_2grau
310,,LC 35 (LOMAN),"33, PARÁGRAFO ÚNICO",,,just_es_2grau
311,Cautelar,CPC,861,Requerente,Requerido,just_es_2grau
312,Cautelar,,,Requerente,Requerido,just_es_2grau
316,Prisão/Liberdade,"CPP, CPPM",321 e 322 ; 270,Requerente,Requerido,just_es_2grau
320,Incidente,CPC,"475-A, § 2º",Requerente,Requerido,just_es_2grau
320,incidente,CPC 2015, inc. II do art. 509,autor,réu,just_es_2grau
321,Incidente,CPC,"475-A, § 2º",Requerente,Requerido,just_es_2grau
318,Incidente,CPC,"475-A, 475-E e 475-F",Autor,Réu,just_es_2grau
319,Incidente,CPC,"475-A, 475-C e 475-D. ",Autor,Réu,just_es_2grau
324,Especial,CF,5º LXXI ,Impetrante,Impetrado,just_es_2grau
325,,L. 8069/90,"201, IX",,,just_es_2grau
325,,CF; Lei 1533/51,"5º, LXIX; 1º",Impetrante,Impetrado,just_es_2grau
325,Especial,CF; Lei 12016/2009,"5º, LXIX; 1º",Impetrante,Impetrado,just_es_2grau
326,Especial,CF; Lei 8437/92; Lei 12016/2009,"5º, LXX; 2º; 21 a 23",Impetrante,Impetrado,just_es_2grau
332,Especial,Lei 9034/95,"2.º, II e III",Autoridade,Investigado,just_es_2grau
335,,Lei 10741/2003 (Estatuto do Idoso),45,,,just_es_2grau
334,,Lei 11340/06 (Maria da Penha),18 e ss,Requerente,Requerido,just_es_2grau
342,,CPC,867 a 873,,,just_es_2grau
343,Especial,CP; CPM,144; 221,Notificante,Notificado,just_es_2grau
344,Especial,Lei Esparsa,L.5.250/67 - 25,Notificante,Notificado,just_es_2grau
341,Inquérito,CPP,"40,67 CPP/RISTJ",Noticiante,Noticiado,just_es_2grau
348,Incidente,CPC,56,Opoente,Oposto,just_es_2grau
350,,CPC,888,,,just_es_2grau
359,,,,,,just_es_2grau
355,Inquérito,CPP,46 § 1º ,Representante,Representado,just_es_2grau
357,Cautelar,CPP; CPPM,240; 170 e ss,Requerente,Acusado,just_es_2grau
360,Pré-Processual,"Lei 13.140/2015, CLT, Resolução CNJ 125/2010 e RITST","Art. 1º (Lei 13.140/2015), art. 764 (CLT), art. 4º (Resolução CNJ 125/2010) e art. 36, IV (RITST)",Requerente,Requerido,just_es_2grau
361,,8.069/1990,98,,,just_es_2grau
364,Prisão/Liberdade,CPP; CPPM,311; 254 e ss,Requerente,Acusado,just_es_2grau
365,Prisão/Liberdade,Lei 7960/89,1º e ss.,Requerente,Acusado,just_es_2grau
366,,"Leis de org. jud., regimentos e normas internas dos tribunais.",,,,just_es_2grau
367,Cautelar,Lei 9296/96,1º e ss.,Requerente,Acusado,just_es_2grau
372,,,,Requerente,Requerido,just_es_2grau
372,,,,Requerente,Requerido,just_es_2grau
372,,,,Requerente,Requerido,just_es_2grau
372,Ato,,RI e Resolução do CJF,Requerente,Requerido,just_es_2grau
374,,"art. 100 da CF, Constituições Estaduais, leis de org. judiciárias, regimentos e normas internas dos tribunais.",,Requerente,Requerido,just_es_2grau
385,Comum,CPC,272 e 274,Autor,Réu,just_es_2grau
386,Incidente,"(art. 125, IV, do CPC e Res. 125/CNJ)",,REQUERENTE,REQUERIDO,just_es_2grau
395,Especial,11.343,48,Autor,Réu,just_es_2grau
396,Especial,L.E,L.4.898/65 - 12,Autor,Réu,just_es_2grau
397,,CPP,28; 41,,,just_es_2grau
404,,,,,,just_es_2grau
414,,"Lei 9.784/99, outras normas federais e normas estaduais.",,,,just_es_2grau
415,,"art. 27 da LC 35/79 (LOMAN), Resolução 30 do CNJ, leis de organização judiciária, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_es_2grau
416,,"Lei 8.112/90 e outras leis federais, leis de organização judiciária, leis estaduais, regimentos internos e outras normas dos tribunais.",,Processante,Processado,just_es_2grau
431,Especial,CPP,531 e L.1.508/51,Autor,Réu,just_es_2grau
434,Cautelar,CPC 2015,381,Requerente,Requerido,just_es_2grau
437,Cautelar,CPC,867 A 873,Requerente,Requerido,just_es_2grau
444,Penal,CP; CPPM,93 a 95; 651,,,just_es_2grau
445,,"RI STJ, STF, TJs, TRFs",RI ,Reclamante,Reclamado,just_es_2grau
446,Especial,Regimentos Internos,,Reclamante,Reclamação,just_es_2grau
447,,"leis de org. jud., regimentos internos e outras normas dos tribunais.",,Reclamente,Reclamado,just_es_2grau
453,,normas dos tribunais,,Recorrente,Recorrido,just_es_2grau
468,,Resolução 30 do CNJ e normas dos tribunais.,RPADServ,Recorrente,Recorrido,just_es_2grau
469,Recurso,CPP; CPPM,581 e 582; 516,Recorrente,Recorrido,just_es_2grau
470,Recurso,CPP,581 a 583,Recorrente,Recorrido,just_es_2grau
497,,CPP; CPPM,"310; 224, 247, § 2.º",Acusado,Autoridade,just_es_2grau
498,Recurso,CPC 2015,496,Juízo Recorrente,Recorrido,just_es_2grau
498,Recurso,CPP; 12.016/2009; CPPM,"574; 14, § 1.º; 106, § 1.º, 154, 654",Juízo Recorrente,Recorrido,just_es_2grau
500,Incidente,Lei 7.210 - LEP,126 e ss,Requerente,Requerido,just_es_2grau
508,Inquérito,CPP; CPPM,39; 33,Representante/Noticiante,Representado,just_es_2grau
511,Administrativo,CPC,198,Representante,Representado,just_es_2grau
514,,"art. 100, § 3o, da CF, ADCT, Constituições Estaduais, leis e normas dos tribunais.",,Requerente,Requerido,just_es_2grau
515,,L. 8069/90,155,Requerente,Requerido,just_es_2grau
516,Especial,CPC,1063,Autor,Réu,just_es_2grau
516,Especial,CPP; CPPM,541; arts. 481 e ss,Autor,Réu,just_es_2grau
518,Incidente,CPP; CPPM,120; 190,Requerente,Requerido,just_es_2grau
519,Incidente,,,Requerente,Requerido,just_es_2grau
523,Recurso,CPP; CPPM,621; 550,Requerente,Requerido,just_es_2grau
538,Cautelar,CPC,"798 E 888, VI",Requerente,Requerido,just_es_2grau
540,Incidente,CPP; CPPM,125; 199,Requerente,Acusado,just_es_2grau
540,Cautelar,CPC,822,Requerente,Requerido,just_es_2grau
541,,"art. 143 e ss. da Lei 8.112/90, leis de org. judiciária, leis estaduais, regimentos e normas internas dos tribunais.",,Sindicante,Sindicado,just_es_2grau
545,Incidente,7.210/84 - LEP,183,Requerente,Requerido,just_es_2grau
549,Incidente,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º; e 13,Autor,Réu,just_es_2grau
552,,LL 4.348/64 e 8.437/92 e 9.494/97 e 1.533/51,4º; e 4º§1º; e 1º,Autor,Réu,just_es_2grau
557,,Lei Esparsa,L.9.099/95 - 69,Autoridade,Autor do Fato,just_es_2grau
558,Incidente,Lei 7210/84,86,Requerente,Requerido,just_es_2grau
560,,,,requerente,requerido,just_es_2grau
560,Tutela Provisória,CPC 2015,303 e 304,Requerente,Requerido,just_es_2grau
561,,,,requerente,requerido,just_es_2grau
561,Tutela Provisória,CPC 2015,305 a 310,Requerente,Requerido,just_es_2grau
565,Tutela Provisória,CPC 2015,294 a 299,Requerente,Requerido,just_es_2grau
568,Incidente,CP; Lei 7210/84 - LEP; CPM,"71, 75; 68, III, ""a""; 80, 81",Requerente,,just_es_2grau
59,Especial,L.E,L 6.858/80,Requerente,Interessado,just_es_juizado_es
84,,CPC 2015,99,,,just_es_juizado_es
84,,Lei 1.060/50,6º,,,just_es_juizado_es
89,Investigatória,CPP,289-A e 290,Autoridade,Acusado,just_es_juizado_es
90,Inquérito,CF; CPP; CPPM,"5º, LXII; 304; 230, al. ""a"" ",Autoridade,Flagranteado,just_es_juizado_es
92,Incidente,Lei nº 11.343/06,art. 56 § 2º,,,just_es_juizado_es
24,Comum,CPP,"394, § 1º, III; Lei 11.719/2008",Autor,Réu,just_es_juizado_es
107,,CPP; CPPM,353-356;359,Deprecante,Deprecado,just_es_juizado_es
106,,CPC,202,Deprecante,Deprecado,just_es_juizado_es
103,,CPC - aplicação analógica,201,Ordenante,Ordenado,just_es_juizado_es
102,,CPC,202,Ordenante,Ordenado,just_es_juizado_es
119,Cautelar,,,Requerente,Requerido,just_es_juizado_es
144,Especial,L.E,L.9.605/98,Autor,Réu,just_es_juizado_es
145,Especial,CPP,524,Autor,Réu,just_es_juizado_es
146,Especial,L.9.279/96,"199, 200",Autor,Réu,just_es_juizado_es
147,Especial,L.9.609/98,"13,14",Autor,Réu,just_es_juizado_es
148,Especial,CPP,519,Autor,Réu,just_es_juizado_es
149,Comum,L.E,L.5.250/67 - 43 e L.9.099/95 - 66,Querelante,Querelado,just_es_juizado_es
150,Especial,CPP e L.E,513 e DL.201/67 - 2º,Autor,Réu,just_es_juizado_es
154,Execução,CPC,"475-I, § 1º e 475-O",Exequente,Executado,just_es_juizado_es
151,Execução,CPC,"Art. 475-I, 475-J e 475-N",Exequente,Executado,just_es_juizado_es
167,Especial,L.E.,L.8.245/91 - 59,Autor,Réu,just_es_juizado_es
168,Especial,L.E,L.8.245/91 - 62,Autor,Réu,just_es_juizado_es
169,Especial,L.E,L.8.245/91 - 62 I e VI,Autor,Réu,just_es_juizado_es
189,Recurso,CPP; CPPM,619; 538,Embargante,Embargado,just_es_juizado_es
189,Recurso,CPC,535,Embargante,Embargado,just_es_juizado_es
194,Incidente,CPC,"745, IV e §§ 1º e 2º",Embargante,Embargado,just_es_juizado_es
195,Incidente,CPP; CPPM,"130, II; 203, II",Embargante,Embargado,just_es_juizado_es
195,Especial,CPC,1046,Embargante,Embargado,just_es_juizado_es
208,Incidente,CPP; CPM,"523; 214, § 2.º, 215, parágrafo único",Excipiente,Excepto,just_es_juizado_es
209,Incidente,CPP; CPPM,110; 154 e 407/408,Excipiente,Excepto,just_es_juizado_es
